X,Y,Z
-34.896181037551486,-8.045000874727716,18.0
-34.896186596076745,-8.04500381009846,18.0
-34.896195860285516,-8.045008702383036,18.0
-34.89623130595385,-8.045042735667032,18.0
-34.89626997395566,-8.045073932844028,18.0
-34.896278059083315,-8.045079862885936,18.0
-34.89629220805671,-8.045086978936226,18.0
-34.89633465497688,-8.045108327087096,18.0
-34.896358910359844,-8.045116332643673,18.0
-34.89637731099519,-8.045103174085162,18.0
-34.89639702596163,-8.045086978936226,18.0
-34.89642331258356,-8.045065385404312,18.0
-34.89644784676402,-8.04504224947726,18.0
-34.896460256494834,-8.045019624692783,18.0
-34.896464522339805,-8.045008702383036,18.0
-34.89649231496611,-8.04496956410644,18.0
-34.89649231496611,-8.04496956410644,18.0
-34.896520107592416,-8.044930425829845,18.0
-34.89652725426775,-8.044922039056289,18.0
-34.896536783168195,-8.044910856691548,18.0
-34.89656536986954,-8.044877309597323,18.0
-34.896586809895545,-8.044852149276654,18.0
-34.89660266198611,-8.044831855355458,18.0
-34.89662571957238,-8.044802336924624,18.0
-34.89664153048867,-8.044787788555142,18.0
-34.89665536504044,-8.044773872723464,18.0
-34.89667619699096,-8.044740023403165,18.0
-34.89669489233118,-8.044712990959871,18.0
-34.8967065708489,-8.044695596170273,18.0
-34.89670279778933,-8.044685159296515,18.0
-34.896695932523045,-8.04463379889144,18.0
-34.89668501050849,-8.044617319617084,18.0
-34.89666524686312,-8.044582530037887,18.0
-34.89662571957238,-8.04455469837453,18.0
-34.89661763444472,-8.044546159114182,18.0
-34.896596074104316,-8.044539043063892,18.0
-34.89655372343566,-8.044524133244236,18.0
-34.896536783168195,-8.044523387753253,18.0
-34.89651805971469,-8.044522563789537,18.0
-34.896478339245455,-8.044512205388513,18.0
-34.89644784676402,-8.044511416045118,18.0
-34.89640515729001,-8.04450147031836,18.0
-34.89640239037966,-8.044500774526776,18.0
-34.896358910359844,-8.044491207392499,18.0
-34.89633780680631,-8.044479340608069,18.0
-34.89631740670456,-8.044460766510701,18.0
-34.896295846364154,-8.044437995149773,18.0
-34.89626997395566,-8.044416037051736,18.0
-34.89625021031029,-8.04439988474711,18.0
-34.89622550575358,-8.044382489957512,18.0
-34.896199438186834,-8.044366294808574,18.0
-34.896181037551486,-8.044357771045977,18.0
-34.89613899488769,-8.04434121686583,18.0
-34.896131628438056,-8.044339002983516,18.0
-34.89609210114731,-8.04432556155519,18.0
-34.896068900346215,-8.044324633374718,18.0
-34.89601502293036,-8.044314650278078,18.0
-34.89600316474313,-8.04431399797347,18.0
-34.89599204769261,-8.04431399797347,18.0
-34.89594387380701,-8.04430421340432,18.0
-34.89705261431243,-8.04430421340432,19.0
-34.89705063794789,-8.044321608193918,19.0
-34.897043036545824,-8.044358404864221,19.0
-34.89704075612521,-8.044382489957512,19.0
-34.897043036545824,-8.0444065750508,19.0
-34.897043036545824,-8.044436681417412,19.0
-34.897044991192075,-8.044460766510701,19.0
-34.89705854340604,-8.044471203384461,19.0
-34.89707040159327,-8.044480335648998,19.0
-34.89710597615494,-8.044507732442616,19.0
-34.8971371038964,-8.044539043063892,19.0
-34.89714707090721,-8.04454983982985,19.0
-34.897159337997444,-8.04456513524829,19.0
-34.89546954631806,-8.045676662303595,19.0
-34.895496613919335,-8.045689368062954,19.0
-34.895531801800985,-8.04571319136175,19.0
-34.895546882321696,-8.04572340134695,19.0
-34.89555848272224,-8.04573453951262,19.0
-34.89557569621982,-8.045728341662368,19.0
-34.89559659832403,-8.04571319136175,19.0
-34.895625185025374,-8.045693622223453,19.0
-34.89564741912642,-8.045668461902785,19.0
-34.89566358938172,-8.04564914690914,19.0
-34.895669653227465,-8.045634914808561,19.0
-34.895680770277984,-8.045605561101114,19.0
-34.8956874405083,-8.045591862704306,19.0
-34.89569744585377,-8.04555663825537,19.0
-34.8957109451294,-8.045534273525886,19.0
-34.895736355530595,-8.04550682590334,19.0
-34.895751178264625,-8.045491407794378,19.0
-34.895771930092266,-8.045478361702179,19.0
-34.89580258476775,-8.045458376199237,19.0
-34.89582529193477,-8.045449007994733,19.0
-34.895855784416206,-8.0454515240268,19.0
-34.895887876811784,-8.045455168649383,19.0
-34.89591422833895,-8.045457487954662,19.0
-34.89593455665991,-8.045460469918593,19.0
-34.89600316474313,-8.045478361702179,19.0
-34.89606756696684,-8.045499955234094,19.0
-34.89609210114731,-8.045513151281375,19.0
-34.89611905157282,-8.045532918087737,19.0
-34.89614151026074,-8.04555663825537,19.0
-34.896136569349395,-8.045595776531965,19.0
-34.896136569349395,-8.045595776531965,19.0
-34.89613252678557,-8.045634914808561,19.0
-34.89612915798238,-8.045667530039056,19.0
-34.89612915798238,-8.045680576131256,19.0
-34.896126307456605,-8.04571319136175,19.0
-34.8961238641488,-8.045741147273604,19.0
-34.8961238641488,-8.045763512003088,19.0
-34.896121746615364,-8.045791467914942,19.0
-34.89546954631806,-8.044717960899757,19.0
-34.89550188682867,-8.044724060371433,19.0
-34.89551981472042,-8.044729629454269,19.0
-34.89555848272224,-8.044734734446868,19.0
-34.895600833390894,-8.044732870719411,19.0
-34.89560506845776,-8.044732870719411,19.0
-34.89564741912642,-8.044731176421724,19.0
-34.89568447596149,-8.04472821140077,19.0
-34.89570078096892,-8.04472690679155,19.0
-34.895736355530595,-8.044724060371433,19.0
-34.89576869604121,-8.044724060371433,19.0
-34.89579295142416,-8.044724060371433,19.0
-34.89582529193477,-8.044724060371433,19.0
-34.89586086649644,-8.044742562102188,19.0
-34.89591422833895,-8.044773872723464,19.0
-34.89597420870456,-8.044799358112876,19.0
-34.89600316474313,-8.04481602163672,19.0
-34.89602798420476,-8.04483030465716,19.0
-34.89606245567925,-8.044852149276654,19.0
-34.89607969141649,-8.044863071586402,19.0
-34.89609210114731,-8.044873497427524,19.0
-34.896131628438056,-8.044895636250649,19.0
-34.89615880345044,-8.044910856691548,19.0
-34.896181037551486,-8.044923309779556,19.0
-34.89618611963172,-8.044925952883949,19.0
-34.896195860285516,-8.044930425829845,19.0
-34.896242181329356,-8.044954887252718,19.0
-34.89626997395566,-8.04496956410644,19.0
-34.89629692438117,-8.044984982215402,19.0
-34.89634408762581,-8.045008702383036,19.0
-34.89635206909798,-8.045014723656358,19.0
-34.896358910359844,-8.045018486952184,19.0
-34.89636464819237,-8.045013752483241,19.0
-34.89637002741036,-8.045008702383036,19.0
-34.89641419515163,-8.044979084227775,19.0
-34.89644784676402,-8.044953908795803,19.0
-34.89645810865681,-8.04493945773983,19.0
-34.896464522339805,-8.044930425829845,19.0
-34.89649549126626,-8.044894083144435,19.0
-34.896514549067156,-8.044871718414953,19.0
-34.896531224642935,-8.044852149276654,19.0
-34.8965334892273,-8.044849250145054,19.0
-34.896536783168195,-8.044845033226364,19.0
-34.896569722577155,-8.044802864039461,19.0
-34.89659236842081,-8.044773872723464,19.0
-34.896600309171184,-8.04475150799398,19.0
-34.89662571957238,-8.044695596170273,19.0
-34.89659522709094,-8.044644157292462,19.0
-34.896566428636255,-8.044617319617084,19.0
-34.89655247782776,-8.044603506107697,19.0
-34.896536783168195,-8.044595971466213,19.0
-34.89649612652629,-8.044574826631065,19.0
-34.89648529367104,-8.044572001612604,19.0
-34.89644784676402,-8.04455861220219,19.0
-34.896431300456264,-8.044553606143555,19.0
-34.896376697640676,-8.044539043063892,19.0
-34.89636286308892,-8.044535564105972,19.0
-34.896358910359844,-8.044534694366492,19.0
-34.89634522783612,-8.044527000517247,19.0
-34.89630554851733,-8.044507732442616,19.0
-34.89626997395566,-8.044474998611282,19.0
-34.89626188882801,-8.044467882560992,19.0
-34.896257268755065,-8.044460766510701,19.0
-34.89621783882218,-8.04442837621283,19.0
-34.896181037551486,-8.044402059095809,19.0
-34.89616761318859,-8.044394305286295,19.0
-34.896145462989814,-8.044382489957512,19.0
-34.89610959683338,-8.04436709129131,19.0
-34.89609210114731,-8.044361141806641,19.0
-34.89606669074611,-8.044360125228028,19.0
-34.896024090955876,-8.044364071944996,19.0
-34.89600316474313,-8.044362920819212,19.0
-34.89598093064208,-8.044362920819212,19.0
-34.89592312197937,-8.044374662302191,19.0
-34.89591422833895,-8.044374662302191,19.0
-34.89590434651627,-8.044373792562713,19.0
-34.89582529193477,-8.044382489957512,19.0
-34.89575858963164,-8.044362920819212,19.0
-34.895736355530595,-8.044356397773115,19.0
-34.8956918873285,-8.044343351680915,19.0
-34.8956918873285,-8.044343351680915,19.0
-34.89564741912642,-8.044333567111767,19.0
-34.89562073820517,-8.044327696370278,19.0
-34.89557330545627,-8.044317259496518,19.0
-34.89555848272224,-8.04431399797347,19.0
-34.89551401452015,-8.044343351680915,19.0
-34.89551401452015,-8.044343351680915,19.0
-34.89546954631806,-8.044372705388362,19.0
-34.89591422833895,-8.044695596170273,20.0
-34.895968737747964,-8.044725896771508,20.0
-34.89600316474313,-8.044747780539067,20.0
-34.896019334998435,-8.044759640622884,20.0
-34.89603651589469,-8.044773872723464,20.0
-34.89607040934141,-8.044792964565705,20.0
-34.89609210114731,-8.04480648795396,20.0
-34.89612486719095,-8.044823310546532,20.0
-34.896181037551486,-8.044852149276654,20.0
-34.89623632234327,-8.044881767431916,20.0
-34.89626997395566,-8.044897810599348,20.0
-34.896294010821656,-8.04490927000466,20.0
-34.89633349995865,-8.044930425829845,20.0
-34.896348746199365,-8.044939371721638,20.0
-34.896358910359844,-8.044944657930426,20.0
-34.89636803204232,-8.044938454194275,20.0
-34.89637867400521,-8.044930425829845,20.0
-34.89641747823576,-8.044903697250707,20.0
-34.89644784676402,-8.04488476450715,20.0
-34.89646372826476,-8.04486612723258,20.0
-34.896475639390324,-8.044852149276654,20.0
-34.89650054981835,-8.04482025882906,20.0
-34.896536783168195,-8.044773872723464,20.0
-34.89655550662171,-8.044712075444629,20.0
-34.896562193569395,-8.044695596170273,20.0
-34.8965525940845,-8.044681680338595,20.0
-34.896536783168195,-8.044667131969113,20.0
-34.89650911406468,-8.04464167232252,20.0
-34.896467610409395,-8.044617319617084,20.0
-34.89645575222217,-8.044610361701244,20.0
-34.89644784676402,-8.044607535047934,20.0
-34.896430906496555,-8.044602409797427,20.0
-34.89639053219244,-8.044589487953726,20.0
-34.896358910359844,-8.044580483592052,20.0
-34.896322527285406,-8.044571065290198,20.0
-34.89628479668969,-8.04455208915609,20.0
-34.89626997395566,-8.044546159114182,20.0
-34.8962644154304,-8.044543935348466,20.0
-34.89625885690514,-8.044539043063892,20.0
-34.89621994722831,-8.044504797071871,20.0
-34.89621068301955,-8.044486858695098,20.0
-34.89619374275208,-8.044460766510701,20.0
-34.8961871710966,-8.044455368127723,20.0
-34.896181037551486,-8.044450981941553,20.0
-34.89614869704088,-8.044432302309541,20.0
-34.8961341438111,-8.044423763049194,20.0
-34.89609210114731,-8.044400907970026,20.0
-34.89606364149797,-8.044407538454532,20.0
-34.89603550525374,-8.044410954158671,20.0
-34.89600316474313,-8.044421628234106,20.0
-34.89597082423252,-8.044432302309541,20.0
-34.89591422833895,-8.044460766510701,20.0
-34.89591422833895,-8.044539043063892,20.0
-34.89591422833895,-8.044617319617084,20.0
-34.89591422833895,-8.044695596170273,20.0
-34.89591422833895,-8.044617319617084,20.0
-34.89591422833895,-8.044539043063892,20.0
-34.89591422833895,-8.044460766510701,20.0
-34.89564741912642,-8.045791467914942,20.0
-34.895698239928805,-8.045757920820718,20.0
-34.895706710062534,-8.045739283546148,20.0
-34.89572365033,-8.04571319136175,20.0
-34.89572862193023,-8.045706384704951,20.0
-34.895736355530595,-8.045674053085156,20.0
-34.89574444065825,-8.04564203085885,20.0
-34.89574444065825,-8.045634914808561,20.0
-34.89574408913096,-8.045628108151762,20.0
-34.89575356902818,-8.045571788555987,20.0
-34.89575303110638,-8.04555663825537,20.0
-34.8957867528263,-8.045522718415654,20.0
-34.89582529193477,-8.045496779714695,20.0
-34.89585164346194,-8.045501554754976,20.0
-34.89588373585752,-8.045505199377558,20.0
-34.89591422833895,-8.045511908796405,20.0
-34.895951675245975,-8.045523679706658,20.0
-34.895977754341935,-8.045534273525886,20.0
-34.89600316474313,-8.045543592163172,20.0
-34.89601332890361,-8.045547692363577,20.0
-34.89602857514432,-8.04555663825537,20.0
-34.89602688111758,-8.045577512002888,20.0
-34.896019334998435,-8.04562068270798,20.0
-34.89601798747716,-8.045634914808561,20.0
-34.89601684726685,-8.045646957355205,20.0
-34.89600316474313,-8.04571319136175,20.0
-34.89597351927507,-8.045765375730545,20.0
-34.895958696541044,-8.045791467914942,20.0
-34.895576270003076,-8.04455469837453,20.0
-34.8955881281903,-8.044539043063892,20.0
-34.89561184456475,-8.044507732442616,20.0
-34.89564741912642,-8.044460766510701,20.0
-34.89558987204136,-8.044433139491929,20.0
-34.89555848272224,-8.044421628234106,20.0
-34.8955362486212,-8.044441197372404,20.0
-34.89551401452015,-8.044460766510701,20.0
-34.89552513157067,-8.044490120218148,20.0
-34.8955362486212,-8.044519473925595,20.0
-34.895543659988206,-8.044539043063892,20.0
-34.89554736567172,-8.04454882763304,20.0
-34.89555848272224,-8.04456513524829,20.0
-34.895576270003076,-8.04455469837453,20.0
-34.89546954631806,-8.04572884667239,20.0
-34.89550907360881,-8.045756678335746,20.0
-34.89554577752164,-8.045791467914942,20.0
-34.896481197915584,-8.044773872723464,21.0
-34.896467610409395,-8.044791267513062,21.0
-34.89644784676402,-8.044816569025205,21.0
-34.89642444244713,-8.04483155018371,21.0
-34.89639226151141,-8.044852149276654,21.0
-34.89637259288356,-8.044864191823299,21.0
-34.896358910359844,-8.044873497427524,21.0
-34.89634366411912,-8.044865568114345,21.0
-34.89631444215775,-8.044852149276654,21.0
-34.89628566861522,-8.044838335767269,21.0
-34.89626997395566,-8.044830801125784,21.0
-34.896229317313754,-8.044809656290637,21.0
-34.89621337806209,-8.044802336924624,21.0
-34.896181037551486,-8.044786918815662,21.0
-34.89617167582473,-8.044782112360641,21.0
-34.89615562715029,-8.044773872723464,21.0
-34.896125040556264,-8.044744881407468,21.0
-34.89609210114731,-8.04472494987772,21.0
-34.896074887649725,-8.04471074647089,21.0
-34.896053985545514,-8.044695596170273,21.0
-34.896053985545514,-8.044662049076049,21.0
-34.896053985545514,-8.044650866711308,21.0
-34.896053985545514,-8.044617319617084,21.0
-34.896053985545514,-8.044583772522858,21.0
-34.896053985545514,-8.044572590158117,21.0
-34.896053985545514,-8.044539043063892,21.0
-34.896053985545514,-8.044505495969668,21.0
-34.896053985545514,-8.044494313604925,21.0
-34.896053985545514,-8.044460766510701,21.0
-34.89607969141649,-8.044449844200955,21.0
-34.89609210114731,-8.044446953001316,21.0
-34.89610180330049,-8.044452227250353,21.0
-34.896116356530264,-8.044460766510701,21.0
-34.89612349046643,-8.044488393529475,21.0
-34.89612349046643,-8.044511416045118,21.0
-34.896136569349395,-8.044539043063892,21.0
-34.89614964823237,-8.044566670082665,21.0
-34.896181037551486,-8.044586008995806,21.0
-34.89619882483232,-8.044601664306445,21.0
-34.89626997395566,-8.044617319617084,21.0
-34.896348447253466,-8.04462652862334,21.0
-34.896358910359844,-8.04462601701188,21.0
-34.896375080615144,-8.044631551717663,21.0
-34.89641691236257,-8.04464454624428,21.0
-34.89644784676402,-8.044656457893678,21.0
-34.896473719172505,-8.044672824809345,21.0
-34.896498667566405,-8.044695596170273,21.0
-34.896489699189516,-8.044732432195305,21.0
-34.89648889433518,-8.04473774508353,21.0
-34.896481197915584,-8.044773872723464,21.0
-34.89587865377728,-8.04555663825537,21.0
-34.89586086649644,-8.045587948876646,21.0
-34.89582529193477,-8.045634914808561,21.0
-34.89580912167947,-8.04557087035595,21.0
-34.89580861635899,-8.04555663825537,21.0
-34.89581639829436,-8.045548810600051,21.0
-34.89582529193477,-8.045542824745983,21.0
-34.89583830701831,-8.045545183150026,21.0
-34.89587865377728,-8.04555663825537,21.0
-34.89546954631806,-8.045781031041184,21.0
-34.89547613419985,-8.045785669651742,21.0
-34.89548225151866,-8.045791467914942,21.0
-34.89640337856193,-8.044773872723464,22.0
-34.89637763381335,-8.04479035199782,22.0
-34.896358910359844,-8.044802336924624,22.0
-34.896337984147095,-8.044792290735979,22.0
-34.89629961942372,-8.044773872723464,22.0
-34.89628973760104,-8.044756477933866,22.0
-34.89626997395566,-8.044734734446868,22.0
-34.896251250502154,-8.044712075444629,22.0
-34.89623439939399,-8.044695596170273,22.0
-34.896256798192084,-8.044683999643874,22.0
-34.89626997395566,-8.044682550078075,22.0
-34.89628614421097,-8.044681364069692,22.0
-34.896330825179575,-8.04467087725874,22.0
-34.896358910359844,-8.044669503985876,22.0
-34.896380255096844,-8.044676809797508,22.0
-34.89642561266297,-8.044695596170273,22.0
-34.89641820129596,-8.04472168835467,22.0
-34.89641227220235,-8.044742562102188,22.0
-34.89640337856193,-8.044773872723464,22.0
