X,Y,Z
-34.91916666664744,-8.037777777786799,11
-34.91888888886967,-8.037777777786799,11
-34.918611111091884,-8.037777777786799,12
-34.91833333331411,-8.037777777786799,12
-34.918055555536334,-8.037777777786799,13
-34.91777777775855,-8.037777777786799,14
-34.91749999998078,-8.037777777786799,15
-34.917222222203,-8.037777777786799,19
-34.91694444442522,-8.037777777786799,22
-34.916666666647444,-8.037777777786799,23
-34.91638888886966,-8.037777777786799,20
-34.91611111109189,-8.037777777786799,17
-34.91583333331411,-8.037777777786799,16
-34.91555555553633,-8.037777777786799,15
-34.915277777758554,-8.037777777786799,15
-34.91499999998078,-8.037777777786799,17
-34.936388888869665,-8.038055555564576,13
-34.93611111109189,-8.038055555564576,14
-34.935833333314115,-8.038055555564576,14
-34.93555555553633,-8.038055555564576,14
-34.93527777775856,-8.038055555564576,13
-34.934999999980775,-8.038055555564576,12
-34.934722222203,-8.038055555564576,12
-34.934444444425225,-8.038055555564576,13
-34.93416666664744,-8.038055555564576,12
-34.93388888886967,-8.038055555564576,11
-34.93361111109189,-8.038055555564576,12
-34.93333333331411,-8.038055555564576,12
-34.933055555536335,-8.038055555564576,12
-34.93277777775855,-8.038055555564576,12
-34.93249999998078,-8.038055555564576,12
-34.932222222203,-8.038055555564576,12
-34.93194444442522,-8.038055555564576,12
-34.931666666647445,-8.038055555564576,11
-34.93138888886967,-8.038055555564576,10
-34.93111111109189,-8.038055555564576,10
-34.93083333331411,-8.038055555564576,10
-34.93055555553633,-8.038055555564576,10
-34.930277777758555,-8.038055555564576,9
-34.92999999998078,-8.038055555564576,9
-34.929722222203,-8.038055555564576,10
-34.92944444442522,-8.038055555564576,10
-34.92916666664745,-8.038055555564576,10
-34.928888888869665,-8.038055555564576,10
-34.92861111109189,-8.038055555564576,10
-34.92833333331411,-8.038055555564576,10
-34.92805555553633,-8.038055555564576,11
-34.92777777775856,-8.038055555564576,11
-34.927499999980775,-8.038055555564576,10
-34.927222222203,-8.038055555564576,7
-34.926944444425224,-8.038055555564576,7
-34.92666666664744,-8.038055555564576,6
-34.92638888886967,-8.038055555564576,7
-34.926111111091885,-8.038055555564576,8
-34.92583333331411,-8.038055555564576,10
