X,Y,Z
-34.92219936334346,-8.047293122553157,9.0
-34.922213515772036,-8.047343002673138,9.0
-34.922262442739395,-8.047452738937093,9.0
-34.92231466976613,-8.047595219086261,9.0
-34.922406999688405,-8.047754513662971,9.0
-34.92229135412919,-8.047891683992916,9.0
-34.92214679718018,-8.047908830284157,9.0
-34.92214679718018,-8.044114224137521,9.0
-34.92234556298508,-8.04427381654063,9.0
-34.92243591107821,-8.044325255414359,9.0
-34.92258046802722,-8.044414012686675,9.0
-34.92272502497624,-8.044325255414359,9.0
-34.92281537306937,-8.04427381654063,9.0
-34.923014138874265,-8.044114224137521,9.0
-34.92304883254202,-8.044083835633655,9.0
-34.92313804483056,-8.04405091475447,9.0
-34.92340611060139,-8.044011346390063,9.0
-34.9234478097213,-8.044013504664484,9.0
-34.92349882982095,-8.044002501696841,9.0
-34.923688737969655,-8.04405091475447,9.0
-34.923832616247545,-8.044097282189943,9.0
-34.92388148056834,-8.044105782886447,9.0
-34.923929666218015,-8.044096638197784,9.0
-34.92401491775205,-8.04405091475447,9.0
-34.92413361478174,-8.043878654340121,9.0
-34.92416430938163,-8.043782538021969,9.0
-34.92422841724597,-8.043639403764637,9.0
-34.924111071016775,-8.043445751534126,9.0
-34.924100866996845,-8.043431227616837,9.0
-34.924021374389966,-8.043227892774803,9.0
-34.924083187939054,-8.043036492314414,9.0
-34.924093497426895,-8.043017564935555,9.0
-34.92412822432614,-8.042816381784968,9.0
-34.9240816363439,-8.042626453635815,9.0
-34.9240301677159,-8.042545960277364,9.0
-34.923965416861314,-8.042404870795135,9.0
-34.92393458312104,-8.042354481694339,9.0
-34.92388148056834,-8.042316689868743,9.0
-34.92369975183244,-8.042165802505803,9.0
-34.92346666497552,-8.041993359805302,9.0
-34.923459222112015,-8.041982530568728,9.0
-34.9234478097213,-8.041973764043881,9.0
-34.92340216015845,-8.041950042859003,9.0
-34.92318516399704,-8.041831073781143,9.0
-34.923014138874265,-8.041753311727899,9.0
-34.92284067053544,-8.041746453211402,9.0
-34.922652746501726,-8.041581848815468,9.0
-34.92281701576197,-8.041394798365545,9.0
-34.922813983098706,-8.04136026597479,9.0
-34.92286958192525,-8.041170337825635,9.0
-34.92214679718018,-8.042658108327341,9.0
-34.9222609210873,-8.042708089419223,9.0
-34.9222609210873,-8.042816381784968,9.0
-34.92237465813371,-8.043011675136077,9.0
-34.92238461667694,-8.043042049101974,9.0
-34.92246371049148,-8.043227892774803,9.0
-34.92247205031546,-8.04333077052226,9.0
-34.92258046802722,-8.043449475615482,9.0
-34.92262910401007,-8.043593252999422,9.0
-34.922640980238434,-8.043639403764637,9.0
-34.922652746501726,-8.043707988929608,9.0
-34.92258046802722,-8.04375697833316,9.0
-34.92237230602064,-8.043836929039756,9.0
-34.92235834393484,-8.043840140832847,9.0
-34.92214679718018,-8.043982329589497,9.0
-34.92959148005436,-8.041170337825635,9.0
-34.92973603700337,-8.041376093320553,9.0
-34.929952872426895,-8.041464274246945,9.0
-34.93007980047969,-8.041461406574541,9.0
-34.93025961522114,-8.041461406574541,9.0
-34.93038654327393,-8.041458395518518,9.0
-34.92531801524916,-8.041170337825635,9.0
-34.925414598633225,-8.041361603496966,9.0
-34.9256161639565,-8.041518539432417,9.0
-34.925675300890184,-8.04152573368049,9.0
-34.92577879052414,-8.041581848815468,9.0
-34.92585709220485,-8.041764742588727,9.0
-34.92585709220485,-8.041810466032043,9.0
-34.925900293132145,-8.041993359805302,9.0
-34.925947794604234,-8.042090185920557,9.0
-34.926049834803536,-8.042189317419508,9.0
-34.926175371101365,-8.042285749192816,9.0
-34.92623331093113,-8.042404870795135,9.0
-34.9263145429829,-8.042565199752213,9.0
-34.92648350565058,-8.042662065163782,9.0
-34.92665246831825,-8.042565199752213,9.0
-34.92680875878586,-8.042404870795135,9.0
-34.92683044232821,-8.042322568597168,9.0
-34.92691717649762,-8.042110934373826,9.0
-34.926999780468485,-8.042071742850984,9.0
-34.92723121400754,-8.042106880078359,9.0
-34.927350847344655,-8.042084806691932,9.0
-34.92754358994334,-8.042221977021876,9.0
-34.92766887263249,-8.04229513453118,9.0
-34.92778451819169,-8.042365679272294,9.0
-34.927886558391,-8.042308044679881,9.0
-34.92803817472487,-8.042234054912564,9.0
-34.92821818903874,-8.042081540731695,9.0
-34.92826383860158,-8.0420366767516,9.0
-34.928304923208145,-8.041993359805302,9.0
-34.928443697879196,-8.041795834530182,9.0
-34.928651859885775,-8.041664151013435,9.0
-34.92870287998543,-8.041630261873095,9.0
-34.928744789353,-8.041581848815468,9.0
-34.92878196113989,-8.041458395518518,9.0
-34.92883255607204,-8.041341800738065,9.0
-34.9288686953093,-8.041170337825635,9.0
-34.92745926505641,-8.041170337825635,9.0
-34.92742737749413,-8.041242957412077,9.0
-34.927350847344655,-8.041282568095589,9.0
-34.92716498841021,-8.04134669967842,9.0
-34.927114299609904,-8.041357388275559,9.0
-34.92691717649762,-8.041464274246945,9.0
-34.926835351809494,-8.041247981408622,9.0
-34.92683973527493,-8.041170337825635,9.0
-34.92713401192114,-8.044462425744303,9.0
-34.92703197172183,-8.044571355123965,9.0
-34.92691717649762,-8.044647605689727,9.0
-34.926813095494325,-8.044561188381863,9.0
-34.92667323664616,-8.044462425744303,9.0
-34.92671702072206,-8.044272497595149,9.0
-34.92679327054132,-8.044168489322994,9.0
-34.92685522351947,-8.04405091475447,9.0
-34.92686296764174,-8.04399947588074,9.0
-34.92691717649762,-8.04399947588074,9.0
-34.926937827490335,-8.04403131899305,9.0
-34.92694608788742,-8.04405091475447,9.0
-34.92696819659727,-8.044099327812097,9.0
-34.92707648415571,-8.044311258441915,9.0
-34.92713401192114,-8.044462425744303,9.0
-34.92577879052414,-8.047754513662971,9.0
-34.92566181351935,-8.04779783060927,9.0
-34.9256161639565,-8.047827133249411,9.0
-34.92554768961223,-8.047819489082418,9.0
-34.925399328532976,-8.047754513662971,9.0
-34.925534850672676,-8.047677355352377,9.0
-34.9256161639565,-8.047600197041783,9.0
-34.92571253525584,-8.047663066776341,9.0
-34.92577879052414,-8.047754513662971,9.0
-34.925297288333674,-8.042404870795135,9.0
-34.925302586574794,-8.042518827684628,9.0
-34.92518249310946,-8.042816381784968,9.0
-34.92478218155835,-8.042784727093442,9.0
-34.92474882226242,-8.04278894771898,9.0
-34.92460252366342,-8.042543693779658,9.0
-34.924570251913636,-8.042404870795135,9.0
-34.92462233493203,-8.042284846756434,9.0
-34.92474882226242,-8.042116813102252,9.0
-34.92491669484837,-8.042152654382011,9.0
-34.92499795232349,-8.042168470864805,9.0
-34.92518249310946,-8.042209944536793,9.0
-34.9252788644088,-8.042313423908507,9.0
-34.925297288333674,-8.042404870795135,9.0
-34.92479218934712,-8.04651998069347,9.0
-34.92477291508725,-8.046542842415128,9.0
-34.92474882226242,-8.046561131792453,9.0
-34.92470939763996,-8.046557390783455,9.0
-34.9245319868389,-8.04651998069347,9.0
-34.92468210367057,-8.04645667131042,9.0
-34.92474882226242,-8.046482570603485,9.0
-34.92476997693789,-8.046499906986648,9.0
-34.92479218934712,-8.04651998069347,9.0
-34.92214679718018,-8.046777175062116,9.0
-34.92221907565469,-8.046862906518331,9.0
-34.92225521489194,-8.046931491683303,9.0
-34.92229985747914,-8.047076730856187,9.0
-34.92233077875166,-8.047168422253208,9.0
-34.92238031225167,-8.047343002673138,9.0
-34.922439818022774,-8.047476465696867,9.0
-34.92258046802722,-8.04769572637871,9.0
-34.922688885738985,-8.047651635915512,9.0
-34.9229057211625,-8.047651635915512,9.0
-34.923014138874265,-8.047343002673138,9.0
-34.92327434138249,-8.04750760706907,9.0
-34.9234478097213,-8.047548758168054,9.0
-34.92347993348775,-8.047724031367427,9.0
-34.923491176806,-8.047754513662971,9.0
-34.92370406976728,-8.047922859067903,9.0
-34.92388148056834,-8.047939693608395,9.0
-34.92409245557501,-8.047954708198565,9.0
-34.924111071016775,-8.04794816589348,9.0
-34.92431515141538,-8.047989662800019,9.0
-34.92451530719094,-8.04797609650365,9.0
-34.92474882226242,-8.048166024652804,9.0
-34.92474882226242,-8.047754513662971,9.0
-34.92474882226242,-8.048166024652804,9.0
-34.92491851955039,-8.048416509603138,9.0
-34.92499276211388,-8.048577535642638,9.0
-34.92499276211388,-8.04875757170069,9.0
-34.92518249310946,-8.048937607758742,9.0
-34.92520727430072,-8.048965531718766,9.0
-34.92526922727887,-8.048989046632471,9.0
-34.92214679718018,-8.048037427468481,9.0
-34.922301679625555,-8.048019056442149,9.0
-34.922508189552715,-8.048166024652804,9.0
-34.92245656207093,-8.048283599221328,9.0
-34.92245656207093,-8.048459961074114,9.0
-34.92214679718018,-8.048577535642638,9.0
-34.92249373385781,-8.048659837840605,9.0
-34.92258046802722,-8.048659837840605,9.0
-34.92263829080683,-8.048632403774615,9.0
-34.922956316094655,-8.048632403774615,9.0
-34.923014138874265,-8.048618686741621,9.0
-34.923057505958965,-8.048618686741621,9.0
-34.923404442636595,-8.048618686741621,9.0
-34.9234478097213,-8.048618686741621,9.0
-34.92364296160247,-8.048803866687045,9.0
-34.92383811348364,-8.048989046632471,9.0
-34.92292981398734,-8.041170337825635,9.0
-34.92289738133852,-8.041281129245975,9.0
-34.922915577318115,-8.041488323590507,9.0
-34.922833442687995,-8.041581848815468,9.0
-34.92292740470485,-8.041664151013435,9.0
-34.923014138874265,-8.041667580271683,9.0
-34.92318760721308,-8.041746453211402,9.0
-34.923247653945744,-8.041771776964623,9.0
-34.9234478097213,-8.041875785236778,9.0
-34.92351628406557,-8.041928384385855,9.0
-34.92356094124661,-8.041993359805302,9.0
-34.92374105381787,-8.042126610982962,9.0
-34.92388148056834,-8.042243205763416,9.0
-34.92397883524829,-8.04231249077701,9.0
-34.92403536377213,-8.042404870795135,9.0
-34.92412024316952,-8.04258981955461,9.0
-34.92412024316952,-8.042631433025493,9.0
-34.92416560974399,-8.042816381784968,9.0
-34.92413631807639,-8.042986077038508,9.0
-34.924143824660995,-8.043065320531905,9.0
-34.92409132130078,-8.043227892774803,9.0
-34.92415188709649,-8.04338281455921,9.0
-34.92431515141538,-8.043615197235821,9.0
-34.92432985212206,-8.043625454239557,9.0
-34.924335802408095,-8.043639403764637,9.0
-34.92433063965992,-8.043654100585702,9.0
-34.92431515141538,-8.043721705962602,9.0
-34.92423446846709,-8.043974354570315,9.0
-34.92418171423168,-8.04405091475447,9.0
-34.9239898982801,-8.044153792501929,9.0
-34.92388148056834,-8.044174368051419,9.0
-34.923771535846555,-8.044155241484287,9.0
-34.9234478097213,-8.04405091475447,9.0
-34.92313556671143,-8.044166137831622,9.0
-34.923014138874265,-8.044272497595149,9.0
-34.9229057211625,-8.044359547996844,9.0
-34.92272502497624,-8.044462425744303,9.0
-34.92269359955254,-8.044569776437303,9.0
-34.92258046802722,-8.044574656014257,9.0
-34.922476387023934,-8.044561188381863,9.0
-34.92243591107821,-8.044462425744303,9.0
-34.92225521489194,-8.044359547996844,9.0
-34.92214679718018,-8.044272497595149,9.0
-34.9230404219559,-8.042816381784968,9.0
-34.92302847510061,-8.042829985454054,9.0
-34.923014138874265,-8.042832209130731,9.0
-34.92299419998474,-8.042835301830479,9.0
-34.92297283688883,-8.042816381784968,9.0
-34.92297379740012,-8.04277810169289,9.0
-34.923014138874265,-8.042757594500706,9.0
-34.92303430961133,-8.04279724173893,9.0
-34.9230404219559,-8.042816381784968,9.0
-34.92214679718018,-8.045755745998065,9.0
-34.922213515772036,-8.045760268096855,9.0
-34.92247842782792,-8.045793784829058,9.0
-34.92258046802722,-8.045799836461262,9.0
-34.922773210625905,-8.045879852487063,9.0
-34.92282139627558,-8.045879852487063,9.0
-34.92284067053544,-8.045943865307704,9.0
-34.922952185896115,-8.046108469703636,9.0
-34.92298201510781,-8.046138951999179,9.0
-34.923014138874265,-8.04617705486861,9.0
-34.92312533652735,-8.04641446505505,9.0
-34.92318093535389,-8.04651998069347,9.0
-34.92326027638204,-8.046697931391776,9.0
-34.92335143842196,-8.046840044796674,9.0
-34.923404442636595,-8.046931491683303,9.0
-34.92338109112945,-8.046994801066354,9.0
-34.9234478097213,-8.04713724717822,9.0
-34.92347993348775,-8.046961973978847,9.0
-34.923491176806,-8.046931491683303,9.0
-34.92367605753553,-8.046736565424961,9.0
-34.92388148056834,-8.04659480087344,9.0
-34.92395086790387,-8.046585822451844,9.0
-34.92417059446637,-8.04651998069347,9.0
-34.92426413131573,-8.046471567635843,9.0
-34.92431515141538,-8.046314225198554,9.0
-34.92438187000723,-8.046171779086688,9.0
-34.924354576037835,-8.046108469703636,9.0
-34.92438742988989,-8.046039884538665,9.0
-34.92438742988989,-8.045765543878776,9.0
-34.92474882226242,-8.045696958713803,9.0
-34.924348510711305,-8.045665304022277,9.0
-34.92431515141538,-8.045667565071673,9.0
-34.924298786477756,-8.045681429997206,9.0
-34.92389784550596,-8.045681429997206,9.0
-34.92388148056834,-8.045686407149962,9.0
-34.92386480092038,-8.04568113136804,9.0
-34.92352008819581,-8.045628373548832,9.0
-34.9234478097213,-8.045589608020803,9.0
-34.923323903765,-8.04557938414528,9.0
-34.92308085746611,-8.045633649330751,9.0
-34.923014138874265,-8.045622138533833,9.0
-34.92293528962934,-8.045622138533833,9.0
-34.922659317272135,-8.045622138533833,9.0
-34.92258046802722,-8.045622138533833,9.0
-34.92250504701035,-8.045625391585137,9.0
-34.92219244674303,-8.045653641767505,9.0
-34.92214679718018,-8.04565580761482,9.0
-34.92214679718018,-8.042816381784968,9.0
-34.92231313668316,-8.043070052943085,9.0
-34.92238031225167,-8.043227892774803,9.0
-34.92239460909278,-8.043404254627589,9.0
-34.92258046802722,-8.04360774907311,9.0
-34.92258857402436,-8.043631711970434,9.0
-34.92259055339576,-8.043639403764637,9.0
-34.92259251443964,-8.043650834625465,9.0
-34.92258046802722,-8.043658999526057,9.0
-34.922545774359456,-8.043672324643822,9.0
-34.92225257055751,-8.043739772298741,9.0
-34.92214679718018,-8.043810866677067,9.0
-34.92960180555072,-8.043227892774803,10.0
-34.92958006766365,-8.0432856487032,10.0
-34.92951920157985,-8.043377533134741,10.0
-34.92937464463084,-8.043365063104748,10.0
-34.92921563198693,-8.043351346071752,10.0
-34.92908553073281,-8.043340123044757,10.0
-34.92903643591994,-8.043274478924594,10.0
-34.92900421744899,-8.043227892774803,10.0
-34.929032428180115,-8.043177503674007,10.0
-34.92908553073281,-8.043090722444857,10.0
-34.92927138966726,-8.043051530922016,10.0
-34.92932645898117,-8.043044999001543,10.0
-34.92951920157985,-8.042992743637754,10.0
-34.92959805082477,-8.043153072594833,10.0
-34.92960180555072,-8.043227892774803,10.0
-34.92939529562356,-8.041170337825635,10.0
-34.929422830280515,-8.041261784712265,10.0
-34.92951920157985,-8.041444678485524,10.0
-34.92955534081711,-8.041547556232983,10.0
-34.92991673318964,-8.041547556232983,10.0
-34.929952872426895,-8.041562253054048,10.0
-34.92997402710236,-8.041561775108647,10.0
-34.93036538859847,-8.041561775108647,10.0
-34.93038654327393,-8.041561273265977,10.0
-34.92867896431372,-8.044873936734136,10.0
-34.928671134145645,-8.044892226111463,10.0
-34.928651859885775,-8.044932724018398,10.0
-34.92861716621801,-8.044906857613324,10.0
-34.9286036742361,-8.044873936734136,10.0
-34.92863549494815,-8.04485840801754,10.0
-34.928651859885775,-8.044856790442893,10.0
-34.92866681405292,-8.044859746700004,10.0
-34.92867896431372,-8.044873936734136,10.0
-34.92725447604531,-8.044462425744303,10.0
-34.9270957468464,-8.044631871445999,10.0
-34.92691717649762,-8.044750483437186,10.0
-34.92675527271472,-8.04461605651384,10.0
-34.92653771450646,-8.044462425744303,10.0
-34.9265528929861,-8.044396583985929,10.0
-34.92652480763601,-8.044090106277311,10.0
-34.92654545862872,-8.04405091475447,10.0
-34.926555784125085,-8.043982329589497,10.0
-34.92648350565058,-8.043982329589497,10.0
-34.92633894870156,-8.043776574094581,10.0
-34.92624257740222,-8.043639403764637,10.0
-34.92634798351088,-8.043510806580313,10.0
-34.92648350565058,-8.043410786548062,10.0
-34.926611055899706,-8.043518371120568,10.0
-34.92679327054132,-8.043639403764637,10.0
-34.92680875878586,-8.043742281512094,10.0
-34.92691717649762,-8.043742281512094,10.0
-34.92704108245391,-8.043933340185946,10.0
-34.92709064483643,-8.04405091475447,10.0
-34.927169310711015,-8.044223175168819,10.0
-34.9272000053109,-8.04431929148697,10.0
-34.92725447604531,-8.044462425744303,10.0
-34.92527284120259,-8.041170337825635,10.0
-34.925355961448275,-8.04133494222157,10.0
-34.92537152911971,-8.041402472230157,10.0
-34.92555421097835,-8.041523061531207,10.0
-34.9256161639565,-8.041571297251627,10.0
-34.92562602011211,-8.041572496292972,10.0
-34.92564326838444,-8.041581848815468,10.0
-34.92566181351935,-8.041625165761767,10.0
-34.92578718907927,-8.041831073781143,10.0
-34.92582552229645,-8.041993359805302,10.0
-34.92589677450459,-8.042138598978184,10.0
-34.926049834803536,-8.042287296226611,10.0
-34.92611830914781,-8.042339895375688,10.0
-34.926149912691315,-8.042404870795135,10.0
-34.92624257740222,-8.042587764568395,10.0
-34.92624568615381,-8.04263053811214,10.0
-34.926300907399195,-8.042643113999777,10.0
-34.92648350565058,-8.042747796619997,10.0
-34.926666103901965,-8.042643113999777,10.0
-34.92671216846083,-8.042621849317047,10.0
-34.92691717649762,-8.042404870795135,10.0
-34.927169310711015,-8.042232610380786,10.0
-34.927350847344655,-8.04219911530022,10.0
-34.927474753300956,-8.042287296226611,10.0
-34.927676100479935,-8.042404870795135,10.0
-34.92772669541209,-8.042459738927114,10.0
-34.92778451819169,-8.042482029105729,10.0
-34.92783988042749,-8.042457404112987,10.0
-34.92792907514071,-8.042404870795135,10.0
-34.92811999941299,-8.042311698495551,10.0
-34.92821818903874,-8.04222850894235,10.0
-34.92833992120632,-8.042108871662098,10.0
-34.928449480157155,-8.041993359805302,10.0
-34.9285304320486,-8.04187813672815,10.0
-34.928651859885775,-8.04180132134338,10.0
-34.92878791348485,-8.041710950302475,10.0
-34.92889967179837,-8.041581848815468,10.0
-34.9289409737838,-8.041444678485524,10.0
-34.92895000859311,-8.041298935009959,10.0
-34.928977113021055,-8.041170337825635,10.0
-34.92644408102812,-8.048989046632471,10.0
-34.9264726638794,-8.048978758857725,10.0
-34.92648350565058,-8.048977615771642,10.0
-34.926500512350465,-8.048972908946595,10.0
-34.92687307437758,-8.048947198057233,10.0
-34.92691717649762,-8.048924071213024,10.0
-34.926976313431304,-8.048932931497493,10.0
-34.927079803065254,-8.048989046632471,10.0
-34.92214679718018,-8.045450052119904,10.0
-34.92231200512191,-8.045442213815335,10.0
-34.922415260085494,-8.045442213815335,10.0
-34.92258046802722,-8.04543508808391,10.0
-34.92273816651706,-8.04543508808391,10.0
-34.92285644038443,-8.04543508808391,10.0
-34.923014138874265,-8.04543508808391,10.0
-34.92320688147294,-8.045468341497228,10.0
-34.92323964771472,-8.045482972999089,10.0
-34.9234478097213,-8.04550014910997,10.0
-34.9235803202579,-8.045571219244687,10.0
-34.92378140268056,-8.045601994639226,10.0
-34.92388148056834,-8.045633649330751,10.0
-34.923979670194086,-8.045603786414219,10.0
-34.92421696178963,-8.045603786414219,10.0
-34.92431515141538,-8.045520596861017,10.0
-34.92451530719094,-8.04550703056465,10.0
-34.92455169915013,-8.04550990826388,10.0
-34.92474882226242,-8.045491203218887,10.0
-34.924841092655406,-8.045609403184052,10.0
-34.924929518448685,-8.045696958713803,10.0
-34.924854595639744,-8.045797327247909,10.0
-34.92474882226242,-8.04590271420872,10.0
-34.92461330012272,-8.045979872519315,10.0
-34.92455169915013,-8.046108469703636,10.0
-34.9246089284408,-8.046241215184228,10.0
-34.92474882226242,-8.046295520153562,10.0
-34.92487575031521,-8.046399538452544,10.0
-34.925009024770645,-8.04651998069347,10.0
-34.92489337921143,-8.046657151023414,10.0
-34.92474882226242,-8.04676688728737,10.0
-34.92455607966374,-8.046748597910044,10.0
-34.92450789401406,-8.046748597910044,10.0
-34.92431515141538,-8.046725736188387,10.0
-34.92413255316399,-8.046758223898111,10.0
-34.924064078819725,-8.046758223898111,10.0
-34.92388148056834,-8.046781851323365,10.0
-34.92379018144265,-8.046844857790708,10.0
-34.923708012229525,-8.046931491683303,10.0
-34.92364055231999,-8.047114385456563,10.0
-34.92363040797269,-8.047169734887945,10.0
-34.92358124690501,-8.047343002673138,10.0
-34.92363040797269,-8.04751627045833,10.0
-34.92364055231999,-8.04757161988971,10.0
-34.923708012229525,-8.047754513662971,10.0
-34.923802631323426,-8.047829333842941,10.0
-34.92388148056834,-8.047836815860938,10.0
-34.92397524723797,-8.047843489012124,10.0
-34.92422841724597,-8.047754513662971,10.0
-34.92427178433068,-8.047713362563988,10.0
-34.92431515141538,-8.047672211465004,10.0
-34.92451923181399,-8.047536654903647,10.0
-34.9245753539236,-8.04750760706907,10.0
-34.92474882226242,-8.04741158783811,10.0
-34.924929518448685,-8.04758305075054,10.0
-34.92503793616044,-8.047617343333027,10.0
-34.92518249310946,-8.047685928497998,10.0
-34.925399328532976,-8.047548758168054,10.0
-34.925399328532976,-8.047548758168054,10.0
-34.9256161639565,-8.047343002673138,10.0
-34.92589677450459,-8.04748824184602,10.0
-34.926049834803536,-8.047754513662971,10.0
-34.92573789612409,-8.047870025519765,10.0
-34.9256161639565,-8.04794816589348,10.0
-34.92543356570511,-8.047927781448164,10.0
-34.925306399065754,-8.047872088231495,10.0
-34.92518249310946,-8.0478459605496,10.0
-34.924998511537986,-8.047991444232874,10.0
-34.924929518448685,-8.048166024652804,10.0
-34.9250227196395,-8.048317633964848,10.0
-34.92508612181012,-8.048486088756007,10.0
-34.92512828425358,-8.048577535642638,10.0
-34.92512828425358,-8.048628974516367,10.0
-34.92518249310946,-8.048680413390096,10.0
-34.92533118025702,-8.048847957150242,10.0
-34.925558341176895,-8.048934178500494,10.0
-34.9256161639565,-8.048964840103658,10.0
-34.92563038267279,-8.04897555446887,10.0
-34.925655588578955,-8.048989046632471,10.0
-34.92534928958909,-8.042816381784968,10.0
-34.925239555063015,-8.042870527967843,10.0
-34.92518249310946,-8.042873536089113,10.0
-34.92510641050472,-8.042888576695466,10.0
-34.92481428201292,-8.042878496651358,10.0
-34.92474882226242,-8.042903015677565,10.0
-34.92468336251192,-8.042878496651358,10.0
-34.92465752313673,-8.042816381784968,10.0
-34.92459798022867,-8.042673247527636,10.0
-34.92455027416378,-8.042593273416987,10.0
-34.92450647678908,-8.042404870795135,10.0
-34.92457716088547,-8.042241981028326,10.0
-34.92474882226242,-8.042013935354793,10.0
-34.924776801026745,-8.04201990890142,10.0
-34.92509022271647,-8.042080915335054,10.0
-34.92518249310946,-8.042101652171048,10.0
-34.92533240401955,-8.042262620082601,10.0
-34.92536106345824,-8.042404870795135,10.0
-34.92536930516665,-8.04258213706768,10.0
-34.92533203478085,-8.042674481443647,10.0
-34.92534928958909,-8.042816381784968,10.0
-34.92299004604943,-8.041170337825635,10.0
-34.92298077957834,-8.041201992517161,10.0
-34.923014138874265,-8.041581848815468,10.0
-34.9233143725376,-8.041708467581572,10.0
-34.9234478097213,-8.041777806429675,10.0
-34.923573346019126,-8.041874238202983,10.0
-34.92365521751771,-8.041993359805302,10.0
-34.923782355803304,-8.04208741946012,10.0
-34.92388148056834,-8.042169721658087,10.0
-34.92402308737554,-8.04227049985968,10.0
-34.92410531068294,-8.042404870795135,10.0
-34.92416897023099,-8.042543582364742,10.0
-34.92416897023099,-8.042677670215362,10.0
-34.924202995161835,-8.042816381784968,10.0
-34.92418102641114,-8.042943653225123,10.0
-34.92419736427174,-8.04311612435781,10.0
-34.92416126821159,-8.043227892774803,10.0
-34.92420290719615,-8.043334401501584,10.0
-34.92431515141538,-8.043494164591754,10.0
-34.92440335565546,-8.04355570661416,10.0
-34.92443905737168,-8.043639403764637,10.0
-34.9244080808826,-8.043727584691029,10.0
-34.924339244240215,-8.044028053032813,10.0
-34.924332498249264,-8.04405091475447,10.0
-34.92433063965992,-8.044065611575535,10.0
-34.92431515141538,-8.044076634191335,10.0
-34.92427178433068,-8.044092065853453,10.0
-34.92405013034219,-8.044210946806071,10.0
-34.92388148056834,-8.044242953216392,10.0
-34.923710455445566,-8.044213200778628,10.0
-34.923571715677596,-8.044168489322994,10.0
-34.9234478097213,-8.044140373665302,10.0
-34.92325068660901,-8.044237965204394,10.0
-34.92322230088084,-8.04424844002959,10.0
-34.923014138874265,-8.044430771052777,10.0
-34.92299606925563,-8.04444527945306,10.0
-34.92296595322459,-8.044462425744303,10.0
-34.92294742028241,-8.044525735127355,10.0
-34.923014138874265,-8.044531010909274,10.0
-34.92309596356238,-8.04479629315115,10.0
-34.9231044869674,-8.044873936734136,10.0
-34.92310087304367,-8.044956238932103,10.0
-34.923014138874265,-8.045102553950711,10.0
-34.92284734239463,-8.045032210191765,10.0
-34.922743094594864,-8.044873936734136,10.0
-34.92270437398352,-8.044756362165613,10.0
-34.92258046802722,-8.044761706464183,10.0
-34.922443519338685,-8.044743985895241,10.0
-34.922363632603705,-8.044873936734136,10.0
-34.9222768984343,-8.044997390031087,10.0
-34.92214679718018,-8.045050298586922,10.0
-34.92355622743306,-8.041170337825635,10.0
-34.92348815119544,-8.041208617917713,10.0
-34.9234478097213,-8.041238922990608,10.0
-34.92335143842196,-8.041261784712265,10.0
-34.92323097429778,-8.041170337825635,10.0
-34.92266720219663,-8.048989046632471,10.0
-34.92287536420321,-8.048857363115724,10.0
-34.923014138874265,-8.048824442236537,10.0
-34.92318760721308,-8.048824442236537,10.0
-34.92327434138249,-8.048824442236537,10.0
-34.9234478097213,-8.048824442236537,10.0
-34.92353454389071,-8.048906744434504,10.0
-34.92362127806012,-8.048989046632471,10.0
-34.92214679718018,-8.04651998069347,10.0
-34.92233953977887,-8.046748597910044,10.0
-34.92243591107821,-8.046931491683303,10.0
-34.922468552969924,-8.047037688067777,10.0
-34.92253481846438,-8.04729968572684,10.0
-34.922547108731294,-8.047343002673138,10.0
-34.92255702635981,-8.047365246510426,10.0
-34.92258046802722,-8.0474017899574,10.0
-34.92262383511193,-8.04738415377212,10.0
-34.922652746501726,-8.047343002673138,10.0
-34.922833442687995,-8.047171539760706,10.0
-34.923014138874265,-8.047114385456563,10.0
-34.92314263394005,-8.047053420865476,10.0
-34.92318760721308,-8.046931491683303,10.0
-34.92312605393156,-8.04682529529883,10.0
-34.923014138874265,-8.04651998069347,10.0
-34.92282139627558,-8.046291363476897,10.0
-34.92264242100537,-8.046108469703636,10.0
-34.92261817853566,-8.046072686139304,10.0
-34.92258046802722,-8.046057030829907,10.0
-34.92252264524762,-8.046053601571659,10.0
-34.922204619959786,-8.046053601571659,10.0
-34.92214679718018,-8.046049682419374,10.0
-34.92214679718018,-8.044430771052777,10.0
-34.92216486679881,-8.04444527945306,10.0
-34.92219498282985,-8.044462425744303,10.0
-34.9222256464251,-8.044537245924273,10.0
-34.92214679718018,-8.044565303491762,10.0
-34.92214679718018,-8.043639403764637,10.0
-34.92230942374782,-8.04338220939599,10.0
-34.92229691401185,-8.043227892774803,10.0
-34.92225372971781,-8.043126424311556,10.0
-34.92214679718018,-8.042963349995624,10.0
-34.93038654327393,-8.045657767190962,10.0
-34.930338357624265,-8.045651235270489,10.0
-34.930097429375905,-8.045696958713803,10.0
-34.93012634076571,-8.045861563109737,10.0
-34.93012634076571,-8.045943865307704,10.0
-34.93016970785041,-8.046108469703636,10.0
-34.93035763188413,-8.046135903769626,10.0
-34.93038654327393,-8.046140124395162,10.0
-34.93038654327393,-8.041731489175408,10.0
-34.93028141094738,-8.041681609055429,10.0
-34.93005800475345,-8.041681609055429,10.0
-34.929952872426895,-8.041656668995438,10.0
-34.92985910575727,-8.041670824164623,10.0
-34.92961296824949,-8.041670824164623,10.0
-34.92951920157985,-8.041691585079425,10.0
-34.9294140692533,-8.041681609055429,10.0
